Date,Open,High,Low,Close,Adj Close,Volume
2003-07-10,533.299988,536.0,526.400024,527.900024,527.900024,563600.0
2003-07-11,521.299988,526.299988,517.599976,525.5,525.5,520700.0
2003-07-14,529.299988,534.099976,527.599976,531.200012,531.200012,501400.0
2003-07-15,536.299988,537.099976,520.700012,520.700012,520.700012,553600.0
2003-07-16,525.900024,527.099976,516.200012,522.200012,522.200012,497300.0
2003-07-17,,,,,,
2003-07-18,509.600006,516.0,506.0,506.0,506.0,486000.0
2003-07-21,508.100006,513.299988,493.600006,494.899994,494.899994,454100.0
2003-07-22,492.200012,495.100006,479.5,490.200012,490.200012,487100.0
2003-07-23,493.600006,494.100006,484.399994,487.600006,487.600006,393300.0
2003-07-24,486.100006,490.299988,485.399994,487.700012,487.700012,443600.0
2003-07-25,485.899994,491.899994,485.399994,490.100006,490.100006,383800.0
2003-07-28,498.5,504.399994,497.399994,503.799988,503.799988,434600.0
2003-07-29,505.100006,505.299988,499.299988,501.200012,501.200012,439400.0
2003-07-30,502.100006,504.100006,494.700012,494.700012,494.700012,407900.0
2003-07-31,496.200012,498.299988,490.600006,493.299988,493.299988,335800.0
2003-08-01,497.0,498.100006,494.100006,496.600006,496.600006,389000.0
2003-08-04,489.899994,492.399994,484.799988,485.299988,485.299988,303800.0
2003-08-05,488.100006,491.899994,486.100006,487.200012,487.200012,357400.0
2003-08-06,479.799988,482.399994,478.200012,482.399994,482.399994,346400.0
2003-08-07,483.5,485.0,479.399994,484.700012,484.700012,371700.0
2003-08-08,486.0,486.799988,481.299988,481.600006,481.600006,406200.0
2003-08-11,481.200012,483.799988,477.600006,482.799988,482.799988,404400.0
2003-08-12,485.5,486.700012,483.100006,483.100006,483.100006,436000.0
2003-08-13,486.799988,489.100006,486.299988,488.5,488.5,400300.0
2003-08-14,490.200012,491.299988,487.200012,487.600006,487.600006,395400.0
2003-08-15,,,,,,
2003-08-18,490.600006,491.799988,489.299988,490.899994,490.899994,440600.0
2003-08-19,498.100006,498.299988,488.600006,491.0,491.0,529500.0
2003-08-20,493.100006,493.899994,487.799988,487.799988,487.799988,459100.0
2003-08-21,491.100006,495.200012,491.0,492.200012,492.200012,467200.0
2003-08-22,495.5,497.200012,488.0,489.399994,489.399994,413100.0
2003-08-25,489.100006,494.100006,488.600006,494.0,494.0,335600.0
2003-08-26,493.600006,494.0,487.799988,487.899994,487.899994,349300.0
2003-08-27,490.299988,491.700012,487.0,488.299988,488.299988,383800.0
2003-08-28,491.200012,491.799988,484.399994,485.5,485.5,340800.0
2003-08-29,489.299988,495.399994,484.399994,495.399994,495.399994,366900.0
2003-09-01,500.899994,505.700012,500.700012,505.299988,505.299988,403600.0
2003-09-02,510.200012,510.799988,506.100006,508.700012,508.700012,390900.0
2003-09-03,514.0,514.400024,505.600006,505.600006,505.600006,418100.0
2003-09-04,508.5,510.0,500.700012,501.0,501.0,401200.0
2003-09-05,502.5,504.100006,496.5,496.5,496.5,407000.0
2003-09-08,493.600006,494.600006,487.5,488.299988,488.299988,364000.0
2003-09-09,490.0,493.700012,490.0,491.899994,491.899994,373600.0
2003-09-10,,,,,,
2003-09-11,,,,,,
2003-09-12,,,,,,
2003-09-15,491.899994,495.399994,491.299988,492.299988,492.299988,288500.0
2003-09-16,492.5,496.5,492.200012,496.5,496.5,361300.0
2003-09-17,502.100006,502.399994,496.5,496.5,496.5,380400.0
2003-09-18,496.600006,498.0,487.0,487.5,487.5,386700.0
2003-09-19,493.600006,494.200012,482.100006,483.700012,483.700012,425200.0
2003-09-22,480.600006,481.600006,457.600006,460.299988,460.299988,410700.0
2003-09-23,456.0,463.5,447.5,463.5,463.5,383300.0
2003-09-24,466.100006,470.100006,465.100006,467.100006,467.100006,368100.0
2003-09-25,454.5,457.5,451.600006,456.899994,456.899994,360000.0
2003-09-26,453.100006,460.600006,450.5,451.0,451.0,352900.0
2003-09-29,451.600006,453.700012,445.0,448.5,448.5,298700.0
2003-09-30,453.399994,454.600006,448.399994,448.600006,448.600006,396900.0
2003-10-01,442.5,451.899994,442.5,451.899994,451.899994,306300.0
2003-10-02,459.200012,461.799988,457.799988,459.200012,459.200012,318900.0
2003-10-03,,,,,,
2003-10-06,464.700012,467.399994,463.700012,465.299988,465.299988,273800.0
2003-10-07,468.0,469.299988,462.5,464.100006,464.100006,316400.0
2003-10-08,467.100006,467.399994,459.600006,459.600006,459.600006,355100.0
2003-10-09,460.5,464.700012,460.5,464.399994,464.399994,327600.0
2003-10-10,467.299988,471.0,467.200012,470.0,470.0,298100.0
2003-10-13,470.100006,477.100006,466.899994,476.100006,476.100006,318100.0
2003-10-14,481.0,482.200012,476.799988,479.5,479.5,395600.0
2003-10-15,483.600006,484.200012,478.299988,481.399994,481.399994,368400.0
2003-10-16,479.399994,483.100006,479.299988,481.700012,481.700012,341400.0
2003-10-17,482.899994,483.600006,474.799988,475.5,475.5,299900.0
2003-10-20,474.899994,477.600006,474.899994,477.0,477.0,319200.0
2003-10-21,479.899994,481.700012,475.600006,478.0,478.0,371200.0
2003-10-22,479.700012,479.899994,474.100006,474.200012,474.200012,379900.0
2003-10-23,467.0,469.100006,458.100006,459.0,459.0,356600.0
2003-10-24,459.700012,464.899994,455.299988,459.899994,459.899994,346200.0
2003-10-27,461.799988,463.799988,459.5,463.700012,463.700012,309200.0
2003-10-28,463.799988,468.5,463.600006,468.5,468.5,371400.0
2003-10-29,474.100006,474.5,465.399994,465.399994,465.399994,386900.0
2003-10-30,468.700012,469.600006,465.899994,468.399994,468.399994,374100.0
2003-10-31,469.299988,469.5,462.0,463.799988,463.799988,363500.0
2003-11-03,463.899994,466.899994,463.399994,466.399994,466.399994,352700.0
2003-11-04,470.5,470.700012,460.600006,462.299988,462.299988,422300.0
2003-11-05,463.100006,464.100006,457.600006,460.0,460.0,485500.0
2003-11-06,461.5,461.700012,449.100006,449.600006,449.600006,410200.0
2003-11-07,450.600006,457.0,449.0,457.0,457.0,404700.0
2003-11-10,456.5,460.799988,456.0,457.100006,457.100006,433200.0
2003-11-11,455.600006,457.899994,453.5,454.5,454.5,416800.0
2003-11-12,456.299988,463.100006,454.299988,463.100006,463.100006,381400.0
2003-11-13,468.799988,470.200012,467.899994,469.700012,469.700012,426700.0
2003-11-14,469.0,471.200012,467.799988,469.0,469.0,396600.0
2003-11-17,468.700012,471.200012,467.399994,467.899994,467.899994,330700.0
2003-11-18,470.100006,475.200012,467.100006,475.100006,475.100006,395900.0
2003-11-19,469.100006,469.200012,460.899994,460.899994,460.899994,372400.0
2003-11-20,463.600006,465.700012,458.299988,459.700012,459.700012,382400.0
2003-11-21,455.899994,460.799988,455.5,456.700012,456.700012,344200.0
2003-11-24,454.200012,457.100006,438.100006,438.100006,438.100006,347300.0
2003-11-25,445.200012,448.200012,444.299988,448.200012,448.200012,359200.0
2003-11-26,448.600006,455.299988,448.5,454.899994,454.899994,429900.0
2003-11-27,458.299988,458.299988,453.200012,453.5,453.5,395200.0
2003-11-28,455.200012,458.399994,455.200012,458.399994,458.399994,384100.0
2003-12-01,461.600006,469.399994,460.0,468.5,468.5,353500.0
2003-12-02,474.100006,474.700012,470.100006,470.799988,470.799988,385900.0
2003-12-03,471.600006,473.5,467.200012,471.700012,471.700012,400300.0
2003-12-04,472.299988,474.899994,471.799988,473.700012,473.700012,398500.0
2003-12-05,475.299988,475.700012,470.799988,470.799988,470.799988,382300.0
2003-12-08,469.600006,473.200012,468.899994,469.0,469.0,416500.0
2003-12-09,473.600006,473.899994,468.200012,468.799988,468.799988,466700.0
2003-12-10,464.399994,467.700012,464.200012,466.200012,466.200012,426100.0
2003-12-11,467.5,471.399994,467.5,468.200012,468.200012,397400.0
2003-12-12,474.299988,474.899994,468.799988,471.100006,471.100006,460700.0
2003-12-15,477.399994,477.700012,473.799988,476.0,476.0,479700.0
2003-12-16,471.0,471.5,466.5,467.0,467.0,539200.0
2003-12-17,468.799988,469.5,462.299988,463.399994,463.399994,527700.0
2003-12-18,463.100006,464.399994,459.100006,460.399994,460.399994,446000.0
2003-12-19,463.799988,464.399994,454.5,454.5,454.5,455400.0
2003-12-22,452.700012,454.399994,441.5,441.5,441.5,433000.0
2003-12-23,444.100006,445.299988,435.5,435.5,435.5,489500.0
2003-12-24,436.700012,437.5,428.899994,430.899994,430.899994,435300.0
2003-12-25,,,,,,
2003-12-26,429.399994,433.200012,429.200012,432.5,432.5,408600.0
2003-12-29,430.399994,440.5,430.399994,440.5,440.5,358600.0
2003-12-30,445.700012,448.700012,443.5,448.700012,448.700012,323100.0
2003-12-31,,,,,,
2004-01-01,,,,,,
2004-01-02,452.700012,452.799988,449.700012,451.399994,451.399994,288500.0
2004-01-05,453.399994,454.0,450.299988,452.700012,452.700012,325100.0
2004-01-06,457.200012,457.299988,447.0,447.299988,447.299988,353300.0
2004-01-07,447.600006,449.700012,445.700012,446.100006,446.100006,353800.0
2004-01-08,447.399994,450.5,444.100006,444.100006,444.100006,361700.0
2004-01-09,448.600006,454.299988,447.899994,453.0,453.0,350800.0
2004-01-12,453.899994,458.899994,452.700012,458.0,458.0,349200.0
2004-01-13,462.100006,462.600006,455.5,457.0,457.0,405100.0
2004-01-14,456.799988,460.299988,456.200012,458.399994,458.399994,365400.0
2004-01-15,458.399994,459.299988,449.799988,450.0,450.0,384200.0
2004-01-16,450.5,451.100006,445.0,445.399994,445.399994,326700.0
2004-01-19,448.200012,449.299988,441.5,441.5,441.5,313400.0
2004-01-20,441.399994,446.100006,440.0,445.700012,445.700012,267700.0
2004-01-21,,,,,,
2004-01-22,,,,,,
2004-01-23,,,,,,
2004-01-26,448.190002,449.790009,447.859985,448.25,448.25,288000.0
2004-01-27,448.940002,449.420013,443.649994,445.040009,445.040009,337400.0
2004-01-28,444.23999,448.019989,441.459991,441.459991,441.459991,365300.0
2004-01-29,440.160004,443.790009,438.730011,442.149994,442.149994,340300.0
2004-01-30,444.429993,445.730011,439.690002,441.450012,441.450012,336100.0
2004-02-02,443.140015,445.48999,442.730011,444.51001,444.51001,331900.0
2004-02-03,445.880005,446.390015,436.839996,437.809998,437.809998,365600.0
2004-02-04,437.920013,440.75,437.0,437.450012,437.450012,438000.0
2004-02-05,436.700012,441.0,434.709991,436.869995,436.869995,441700.0
2004-02-06,438.429993,438.98999,435.299988,437.320007,437.320007,407900.0
2004-02-09,440.609985,441.059998,438.910004,439.779999,439.779999,342900.0
2004-02-10,440.51001,441.450012,438.869995,438.959991,438.959991,384300.0
2004-02-11,441.730011,442.329987,439.029999,440.100006,440.100006,394100.0
2004-02-12,443.059998,443.529999,437.089996,437.470001,437.470001,379300.0
2004-02-13,438.390015,443.109985,438.390015,442.910004,442.910004,336000.0
2004-02-16,442.959991,446.829987,442.959991,446.130005,446.130005,369400.0
2004-02-17,448.220001,448.950012,444.01001,444.880005,444.880005,432400.0
2004-02-18,447.540009,448.209991,445.769989,448.019989,448.019989,429800.0
2004-02-19,448.850006,449.540009,444.369995,445.670013,445.670013,419000.0
2004-02-20,444.670013,444.940002,442.399994,443.309998,443.309998,363200.0
2004-02-23,443.48999,445.519989,442.440002,443.890015,443.890015,404600.0
2004-02-24,441.309998,442.079987,433.519989,433.679993,433.679993,411000.0
2004-02-25,432.75,435.75,428.929993,428.929993,428.929993,401000.0
2004-02-26,430.75,431.76001,424.570007,424.570007,424.570007,344600.0
2004-02-27,424.230011,428.679993,424.230011,428.679993,428.679993,309300.0
2004-03-01,,,,,,
2004-03-02,431.160004,432.420013,430.390015,430.640015,430.640015,274800.0
2004-03-03,431.170013,435.820007,431.049988,434.769989,434.769989,265000.0
2004-03-04,437.070007,437.75,436.089996,437.640015,437.640015,314900.0
2004-03-05,439.950012,441.149994,439.369995,440.209991,440.209991,283500.0
2004-03-08,443.269989,443.890015,439.329987,439.380005,439.380005,280300.0
2004-03-09,436.910004,439.049988,436.910004,438.079987,438.079987,310500.0
2004-03-10,436.690002,438.570007,433.149994,433.399994,433.399994,327000.0
2004-03-11,429.910004,435.26001,429.910004,435.25,435.25,290600.0
2004-03-12,431.200012,432.859985,401.160004,420.279999,420.279999,440600.0
2004-03-15,421.470001,427.540009,421.470001,425.26001,425.26001,305700.0
2004-03-16,421.190002,424.730011,421.0,423.01001,423.01001,348300.0
2004-03-17,426.480011,431.480011,426.480011,431.390015,431.390015,373500.0
2004-03-18,435.579987,438.390015,434.200012,435.410004,435.410004,401400.0
2004-03-19,436.450012,437.380005,434.779999,435.959991,435.959991,327300.0
2004-03-22,435.970001,436.450012,429.709991,429.709991,429.709991,339700.0
2004-03-23,425.660004,429.119995,424.290009,428.559998,428.559998,321600.0
2004-03-24,428.799988,431.149994,428.019989,428.019989,428.019989,300600.0
2004-03-25,427.880005,429.959991,421.950012,421.950012,421.950012,316500.0
2004-03-26,428.670013,429.589996,425.420013,426.019989,426.019989,305000.0
2004-03-29,427.559998,432.559998,427.559998,432.299988,432.299988,297100.0
2004-03-30,435.140015,435.209991,430.820007,431.390015,431.390015,311500.0
2004-03-31,433.720001,435.660004,430.019989,434.160004,434.160004,310500.0
2004-04-01,435.709991,439.149994,435.600006,439.0,439.0,341700.0
2004-04-02,442.609985,447.459991,442.540009,446.850006,446.850006,319400.0
2004-04-05,,,,,,
2004-04-06,453.279999,456.380005,451.329987,455.369995,455.369995,360200.0
2004-04-07,456.640015,458.529999,456.190002,457.679993,457.679993,348700.0
2004-04-08,461.51001,462.209991,458.029999,460.529999,460.529999,376900.0
2004-04-09,460.880005,461.420013,457.170013,457.920013,457.920013,348600.0
2004-04-12,459.160004,463.0,459.160004,460.369995,460.369995,368900.0
2004-04-13,463.769989,464.290009,454.350006,454.429993,454.429993,391900.0
2004-04-14,451.48999,455.450012,450.670013,454.200012,454.200012,369200.0
2004-04-15,,,,,,
2004-04-16,454.809998,457.01001,454.130005,454.130005,454.130005,308300.0
2004-04-19,455.190002,458.540009,454.140015,457.859985,457.859985,316000.0
2004-04-20,461.709991,465.200012,460.76001,465.019989,465.019989,352800.0
2004-04-21,463.51001,470.670013,463.48999,468.809998,468.809998,446000.0
2004-04-22,474.0,479.820007,473.820007,475.880005,475.880005,443000.0
2004-04-23,484.179993,491.019989,483.359985,488.130005,488.130005,450400.0
2004-04-26,496.100006,496.350006,490.609985,491.529999,491.529999,439200.0
2004-04-27,493.299988,493.640015,481.869995,488.149994,488.149994,555800.0
2004-04-28,487.850006,489.309998,478.609985,478.700012,478.700012,451200.0
2004-04-29,468.929993,471.890015,454.369995,456.040009,456.040009,411800.0
2004-04-30,446.950012,453.48999,444.119995,453.470001,453.470001,320200.0
2004-05-03,450.459991,456.690002,450.459991,452.869995,452.869995,297600.0
2004-05-04,457.709991,460.859985,457.709991,458.799988,458.799988,333500.0
2004-05-05,,,,,,
2004-05-06,460.440002,461.679993,437.320007,437.329987,437.329987,344500.0
2004-05-07,436.329987,437.529999,424.399994,436.25,436.25,319300.0
2004-05-10,431.339996,433.420013,401.100006,407.410004,407.410004,335200.0
2004-05-11,399.670013,410.089996,394.640015,401.470001,401.470001,295500.0
2004-05-12,408.790009,418.529999,408.790009,417.940002,417.940002,292400.0
2004-05-13,416.769989,419.570007,413.700012,415.089996,415.089996,266400.0
2004-05-14,420.609985,422.660004,400.100006,404.929993,404.929993,290300.0
2004-05-17,402.769989,405.600006,372.519989,375.75,375.75,300300.0
2004-05-18,368.670013,382.109985,365.929993,382.109985,382.109985,313000.0
2004-05-19,386.880005,398.970001,386.859985,397.109985,397.109985,359000.0
2004-05-20,390.809998,396.640015,382.059998,385.320007,385.320007,334300.0
2004-05-21,391.380005,393.269989,388.26001,393.01001,393.01001,265400.0
2004-05-24,399.899994,402.519989,397.359985,400.559998,400.559998,296200.0
2004-05-25,398.109985,398.350006,390.570007,393.420013,393.420013,292300.0
2004-05-26,,,,,,
2004-05-27,402.720001,405.140015,397.839996,397.839996,397.839996,286300.0
2004-05-28,402.369995,403.619995,397.0,401.589996,401.589996,279400.0
2004-05-31,401.940002,402.540009,397.720001,400.920013,400.920013,223900.0
2004-06-01,402.5,406.359985,402.420013,405.899994,405.899994,250500.0
2004-06-02,406.549988,408.820007,404.109985,407.829987,407.829987,272200.0
2004-06-03,412.059998,413.029999,392.399994,394.929993,394.929993,325000.0
2004-06-04,396.299988,397.880005,392.01001,397.850006,397.850006,279000.0
2004-06-07,400.820007,405.160004,400.820007,404.570007,404.570007,282300.0
2004-06-08,408.609985,409.25,400.98999,402.01001,402.01001,298400.0
2004-06-09,405.130005,406.170013,399.589996,400.630005,400.630005,270000.0
2004-06-10,398.299988,401.809998,396.859985,400.089996,400.089996,226200.0
2004-06-11,401.059998,402.350006,386.720001,387.76001,387.76001,233200.0
2004-06-14,384.480011,389.529999,375.079987,375.679993,375.679993,234500.0
2004-06-15,377.359985,379.290009,369.790009,379.269989,379.269989,221100.0
2004-06-16,379.51001,383.570007,375.579987,376.709991,376.709991,240600.0
2004-06-17,376.279999,377.619995,371.299988,375.019989,375.019989,213100.0
2004-06-18,373.790009,376.920013,369.279999,370.200012,370.200012,236100.0
2004-06-21,371.730011,375.040009,368.5,369.119995,369.119995,230400.0
2004-06-22,368.670013,368.929993,362.380005,366.279999,366.279999,249900.0
2004-06-23,366.459991,368.079987,361.160004,361.170013,361.170013,228500.0
2004-06-24,364.959991,366.540009,363.070007,366.410004,366.410004,244400.0
2004-06-25,367.600006,372.579987,367.190002,371.940002,371.940002,274100.0
2004-06-28,374.100006,374.299988,371.630005,372.029999,372.029999,253200.0
2004-06-29,373.380005,376.670013,372.390015,376.670013,376.670013,236300.0
2004-06-30,379.579987,385.179993,378.609985,385.179993,385.179993,265100.0
2004-07-01,387.450012,389.25,383.839996,383.839996,383.839996,267700.0
2004-07-02,379.029999,379.140015,375.589996,376.130005,376.130005,236300.0
2004-07-05,375.320007,378.540009,373.23999,376.51001,376.51001,234400.0
2004-07-06,376.089996,379.660004,374.5,375.350006,375.350006,226600.0
2004-07-07,368.059998,372.970001,366.190002,372.649994,372.649994,263600.0
2004-07-08,370.790009,373.269989,366.809998,366.899994,366.899994,261300.0
2004-07-09,367.290009,370.609985,367.290009,370.140015,370.140015,233300.0
2004-07-12,372.820007,373.700012,367.899994,368.570007,368.570007,266200.0
2004-07-13,369.329987,370.089996,366.470001,368.269989,368.269989,245600.0
2004-07-14,367.660004,369.549988,361.5,361.619995,361.619995,263900.0
2004-07-15,362.160004,363.309998,353.809998,357.690002,357.690002,295400.0
2004-07-16,356.380005,359.149994,353.220001,358.730011,358.730011,268700.0
2004-07-19,355.5,360.649994,355.5,360.480011,360.480011,292700.0
2004-07-20,359.399994,360.399994,354.26001,354.26001,354.26001,292300.0
2004-07-21,359.540009,360.320007,358.869995,358.940002,358.940002,292900.0
2004-07-22,353.799988,354.269989,351.690002,351.690002,351.690002,266300.0
2004-07-23,352.390015,353.679993,350.200012,350.200012,350.200012,241900.0
2004-07-26,346.119995,348.600006,344.119995,344.350006,344.350006,226000.0
2004-07-27,343.040009,344.589996,337.359985,341.5,341.5,238100.0
2004-07-28,345.119995,345.880005,340.100006,340.100006,340.100006,279700.0
2004-07-29,339.160004,339.649994,327.829987,328.440002,328.440002,272800.0
2004-07-30,330.920013,333.839996,330.630005,331.209991,331.209991,318100.0
2004-08-02,329.839996,332.329987,325.179993,325.179993,325.179993,218600.0
2004-08-03,325.209991,327.160004,321.679993,325.660004,325.660004,257600.0
2004-08-04,321.23999,324.959991,320.540009,324.709991,324.709991,273200.0
2004-08-05,326.660004,333.950012,326.609985,333.809998,333.809998,271400.0
2004-08-06,328.600006,333.709991,328.359985,331.670013,331.670013,240200.0
2004-08-09,328.850006,334.149994,328.109985,333.899994,333.899994,306800.0
2004-08-10,335.059998,339.679993,335.019989,338.859985,338.859985,283300.0
2004-08-11,341.75,342.339996,337.380005,337.73999,337.73999,268200.0
2004-08-12,339.019989,344.040009,339.01001,343.450012,343.450012,235600.0
2004-08-13,342.76001,347.429993,342.670013,346.089996,346.089996,270900.0
2004-08-16,347.01001,348.76001,344.630005,346.269989,346.269989,210300.0
2004-08-17,350.920013,351.170013,345.100006,345.660004,345.660004,228000.0
2004-08-18,346.049988,347.929993,345.529999,346.540009,346.540009,216400.0
2004-08-19,349.630005,352.670013,349.630005,351.420013,351.420013,274400.0
2004-08-20,350.799988,352.820007,349.790009,350.630005,350.630005,233600.0
2004-08-23,354.480011,354.980011,351.679993,352.049988,352.049988,216900.0
2004-08-24,353.980011,354.450012,352.089996,354.119995,354.119995,291600.0
2004-08-25,355.640015,356.929993,354.73999,356.320007,356.320007,284200.0
2004-08-26,358.880005,360.119995,358.73999,358.790009,358.790009,288200.0
2004-08-27,360.220001,360.440002,357.440002,357.779999,357.779999,268000.0
2004-08-30,357.910004,358.459991,353.470001,353.470001,353.470001,243700.0
2004-08-31,352.850006,355.809998,352.850006,355.660004,355.660004,254200.0
2004-09-01,357.339996,366.100006,357.339996,365.73999,365.73999,276400.0
2004-09-02,368.26001,370.230011,366.850006,369.529999,369.529999,262800.0
2004-09-03,372.119995,372.589996,366.380005,367.529999,367.529999,271900.0
2004-09-06,368.01001,368.809998,366.600006,368.160004,368.160004,242500.0
2004-09-07,368.890015,370.309998,366.23999,366.690002,366.690002,273300.0
2004-09-08,368.730011,370.019989,365.079987,365.190002,365.190002,267300.0
2004-09-09,365.899994,367.559998,363.670013,366.809998,366.809998,242700.0
2004-09-10,368.820007,370.829987,368.600006,370.309998,370.309998,226100.0
2004-09-13,372.850006,375.059998,372.089996,374.589996,374.589996,265700.0
2004-09-14,377.410004,377.970001,371.51001,371.98999,371.98999,246000.0
2004-09-15,372.899994,374.279999,372.160004,372.26001,372.26001,258300.0
2004-09-16,370.920013,372.690002,370.690002,371.380005,371.380005,252100.0
2004-09-17,372.200012,374.290009,370.859985,371.049988,371.049988,225300.0
2004-09-20,372.75,374.140015,372.5,372.929993,372.929993,222900.0
2004-09-21,373.5,374.320007,371.959991,372.190002,372.190002,231700.0
2004-09-22,373.779999,374.470001,364.01001,364.01001,364.01001,253000.0
2004-09-23,361.380005,362.359985,359.380005,359.529999,359.529999,218300.0
2004-09-24,359.730011,362.529999,359.730011,362.25,362.25,172000.0
2004-09-27,,,,,,
2004-09-28,,,,,,
2004-09-29,,,,,,
2004-09-30,361.070007,363.429993,360.809998,362.079987,362.079987,161400.0
2004-10-01,362.970001,365.820007,362.970001,365.649994,365.649994,210900.0
2004-10-04,369.690002,371.779999,369.5,371.660004,371.660004,234400.0
2004-10-05,373.040009,374.390015,372.019989,373.630005,373.630005,224300.0
2004-10-06,375.089996,375.390015,371.470001,372.329987,372.329987,218600.0
2004-10-07,373.179993,374.859985,369.679993,370.519989,370.519989,216800.0
2004-10-08,368.23999,372.049988,368.23999,369.73999,369.73999,201200.0
2004-10-11,369.640015,373.980011,369.390015,373.940002,373.940002,194900.0
2004-10-12,374.76001,375.48999,369.109985,369.109985,369.109985,203300.0
2004-10-13,371.529999,374.160004,371.279999,372.540009,372.540009,210700.0
2004-10-14,371.390015,371.519989,368.609985,369.950012,369.950012,197800.0
2004-10-15,366.910004,371.920013,366.910004,369.279999,369.279999,212800.0
2004-10-18,369.839996,371.660004,368.359985,368.359985,368.359985,199900.0
2004-10-19,371.140015,372.140015,369.670013,370.040009,370.040009,204000.0
2004-10-20,369.579987,369.920013,362.48999,362.649994,362.649994,187000.0
2004-10-21,363.480011,364.329987,356.559998,358.25,358.25,190000.0
2004-10-22,358.76001,361.339996,357.929993,359.269989,359.269989,171700.0
2004-10-25,355.730011,355.980011,351.829987,353.48999,353.48999,168400.0
2004-10-26,354.339996,355.660004,352.73999,353.450012,353.450012,165900.0
2004-10-27,356.059998,356.809998,349.709991,350.700012,350.700012,187200.0
2004-10-28,354.779999,355.589996,353.290009,355.570007,355.570007,176100.0
2004-10-29,354.230011,357.48999,352.910004,357.040009,357.040009,163800.0
2004-11-01,357.230011,360.019989,357.230011,359.51001,359.51001,165900.0
2004-11-02,360.26001,361.609985,359.959991,360.75,360.75,179400.0
2004-11-03,361.700012,362.649994,360.649994,362.589996,362.589996,198600.0
2004-11-04,363.48999,364.070007,361.26001,361.269989,361.269989,178700.0
2004-11-05,363.570007,364.769989,362.320007,362.700012,362.700012,232700.0
2004-11-08,364.299988,364.820007,360.179993,360.179993,360.179993,171800.0
2004-11-09,360.619995,361.660004,359.480011,360.269989,360.269989,209100.0
2004-11-10,361.26001,362.559998,361.230011,361.980011,361.980011,205700.0
2004-11-11,361.839996,364.079987,361.839996,362.940002,362.940002,180800.0
2004-11-12,366.700012,369.170013,366.339996,368.799988,368.799988,233300.0
2004-11-15,371.420013,373.429993,370.959991,372.910004,372.910004,241400.0
2004-11-16,374.299988,374.589996,370.76001,370.899994,370.899994,229900.0
2004-11-17,371.950012,375.970001,371.859985,375.890015,375.890015,240000.0
2004-11-18,376.910004,377.350006,372.559998,372.559998,372.559998,254500.0
2004-11-19,373.420013,375.0,370.98999,372.529999,372.529999,217200.0
2004-11-22,369.5,371.160004,368.290009,369.559998,369.559998,194700.0
2004-11-23,372.109985,373.559998,371.910004,373.220001,373.220001,263300.0
2004-11-24,373.98999,374.700012,372.769989,374.170013,374.170013,242800.0
2004-11-25,375.170013,376.320007,373.839996,373.839996,373.839996,267100.0
2004-11-26,374.299988,375.73999,368.869995,369.540009,369.540009,296900.0
2004-11-29,370.470001,371.200012,369.029999,370.26001,370.26001,219700.0
2004-11-30,370.820007,373.429993,370.429993,373.429993,373.429993,232200.0
2004-12-01,373.929993,376.519989,373.929993,376.160004,376.160004,241900.0
2004-12-02,380.649994,381.070007,379.339996,379.339996,379.339996,322400.0
2004-12-03,381.829987,382.369995,376.790009,378.720001,378.720001,325800.0
2004-12-06,379.079987,380.130005,378.279999,378.279999,378.279999,261500.0
2004-12-07,378.399994,380.859985,376.619995,376.890015,376.890015,295900.0
2004-12-08,376.049988,377.929993,374.609985,375.279999,375.279999,283100.0
2004-12-09,376.029999,377.450012,374.029999,375.5,375.5,285200.0
2004-12-10,376.070007,377.820007,370.200012,372.079987,372.079987,278000.0
2004-12-13,372.709991,373.570007,371.549988,372.130005,372.130005,244300.0
2004-12-14,373.970001,374.410004,370.769989,372.73999,372.73999,316600.0
2004-12-15,374.329987,379.48999,374.329987,379.320007,379.320007,320300.0
2004-12-16,381.25,382.0,379.51001,380.220001,380.220001,277600.0
2004-12-17,381.059998,382.079987,379.76001,381.440002,381.440002,300700.0
2004-12-20,381.119995,384.26001,381.119995,382.709991,382.709991,291400.0
2004-12-21,384.179993,384.720001,379.700012,380.470001,380.470001,292400.0
2004-12-22,383.049988,383.779999,380.540009,380.540009,380.540009,345000.0
2004-12-23,382.420013,382.799988,376.529999,376.649994,376.649994,352900.0
2004-12-24,376.390015,377.929993,374.369995,375.119995,375.119995,350600.0
2004-12-27,375.269989,376.880005,374.290009,374.459991,374.459991,276900.0
2004-12-28,373.549988,375.040009,370.630005,370.769989,370.769989,377900.0
2004-12-29,369.809998,372.799988,369.809998,372.799988,372.799988,268000.0
2004-12-30,372.579987,380.329987,372.579987,380.329987,380.329987,274900.0
2004-12-31,,,,,,
2005-01-03,383.809998,390.529999,383.559998,390.399994,390.399994,292800.0
2005-01-04,391.75,394.079987,390.940002,393.0,393.0,354500.0
2005-01-05,392.589996,399.679993,391.75,399.679993,399.679993,429900.0
2005-01-06,403.679993,411.829987,398.51001,404.149994,404.149994,574400.0
2005-01-07,407.579987,409.119995,402.700012,408.170013,408.170013,438500.0
2005-01-10,413.179993,418.970001,413.179993,418.709991,418.709991,433900.0
2005-01-11,421.690002,422.23999,412.880005,416.559998,416.559998,460800.0
2005-01-12,417.48999,419.570007,413.679993,414.630005,414.630005,444700.0
2005-01-13,417.26001,423.059998,417.26001,423.059998,423.059998,452500.0
2005-01-14,422.549988,429.019989,422.5,428.399994,428.399994,505900.0
